Date,Minimum temperature (°C),Maximum temperature (°C),Mean Temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Speed of maximum wind gust (km/h)
2021/06/10,0.3582887700534759,0.1439393939393939,0.20413436692506454,0.2643171806167401,0.2647058823529412,0.021897810218978103,0.8524590163934426
2021/08/22,0.4438502673796792,0.4128787878787878,0.4289405684754522,0.0,0.29411764705882354,0.7737226277372263,0.6885245901639344
2022/02/07,0.6256684491978609,0.6553030303030303,0.6821705426356588,0.0,0.6029411764705882,0.9562043795620438,0.29508196721311475
2022/01/22,0.786096256684492,0.7954545454545453,0.855297157622739,0.0,0.8823529411764706,0.9708029197080293,0.32786885245901637
2021/11/15,0.3048128342245989,0.0946969696969697,0.144702842377261,0.03524229074889868,0.36764705882352944,0.43795620437956206,0.4262295081967213
2021/08/19,0.2780748663101604,0.23106060606060597,0.22480620155038755,0.0,0.1911764705882353,0.6058394160583942,0.26229508196721313
2021/07/20,0.36898395721925137,0.003787878787878774,0.11369509043927653,0.013215859030837005,0.16176470588235295,0.021897810218978103,0.639344262295082
2021/09/17,0.2192513368983957,0.4128787878787878,0.3204134366925064,0.0,0.2647058823529412,0.4233576642335766,0.7213114754098361
2021/08/15,0.37967914438502676,0.29166666666666663,0.31524547803617575,0.0,0.22058823529411764,0.6642335766423357,0.639344262295082
2021/06/06,0.19786096256684493,0.12878787878787873,0.11627906976744186,0.0,0.1911764705882353,0.30656934306569344,0.39344262295081966
2021/10/09,0.4545454545454546,0.5113636363636364,0.5012919896640826,0.0,0.5294117647058824,0.5912408759124088,0.45901639344262296
2021/03/28,0.5026737967914439,0.33712121212121204,0.40568475452196384,0.0,0.3235294117647059,0.2846715328467153,0.14754098360655737
2021/08/06,0.4117647058823529,0.10984848484848479,0.20671834625322996,0.004405286343612335,0.16176470588235295,0.043795620437956206,0.21311475409836064
2021/10/30,0.22994652406417113,0.17424242424242423,0.16279069767441862,0.022026431718061675,0.3088235294117647,0.5693430656934306,0.32786885245901637
2021/09/25,0.2192513368983957,0.056818181818181816,0.07751937984496124,0.0,0.338235294117647,0.43065693430656937,0.36065573770491804
2022/02/13,0.7540106951871659,0.7878787878787878,0.8346253229974161,0.0,0.6323529411764706,0.6642335766423357,0.639344262295082
2021/07/01,0.40106951871657753,0.22348484848484843,0.27906976744186046,0.0,0.10294117647058823,0.6496350364963505,0.32786885245901637
2021/06/08,0.3368983957219252,0.0719696969696969,0.144702842377261,0.06607929515418502,0.35294117647058826,0.1678832116788321,0.5409836065573771
2021/06/01,0.14438502673796794,0.1666666666666666,0.11627906976744186,0.0,0.29411764705882354,0.09489051094890512,0.39344262295081966
2021/03/08,0.5721925133689839,0.3143939393939394,0.4237726098191214,0.004405286343612335,0.4411764705882353,0.0,0.26229508196721313
